27.2,332.6
31.2,206.6
158.1,322.0
122.3,282.3
358.3,488.2
13.9,292.7
177.1,247.8
243.3,255.5
169.1,535.3
180.7,354.8
-36.0,329.9
256.6,291.9
142.6,430.9
164.1,588.1
50.4,272.7
215.3,383.2
238.2,283.4
328.4,378.7
142.4,366.3
184.9,114.1
13.9,382.3
152.1,464.9
114.3,306.7
0.1,325.4
73.9,193.0
244.5,165.5
402.5,363.8
109.5,334.0
224.2,397.2
217.1,385.5
230.6,479.6
-115.0,404.9
158.9,139.6
153.2,421.3
86.9,223.1
212.3,209.0
181.9,322.5
72.8,356.6
-41.3,340.6
121.5,239.3
80.1,215.4
55.3,366.7
84.9,192.0
94.9,438.9
119.5,407.9
170.8,267.1
237.4,368.3
107.3,171.5
307.4,251.6
216.3,414.4
114.4,386.9
153.0,271.4
186.6,507.3
161.3,178.5
167.5,356.5
405.5,198.7
74.3,361.0
152.0,253.0
-86.6,475.0
169.1,346.1
63.7,395.1
203.0,398.3
201.1,314.3
-55.5,180.6
92.9,236.9
212.9,314.2
119.5,241.2
85.7,376.6
103.0,261.2
189.4,296.6
78.3,316.4
1.7,460.0
32.7,373.2
63.6,293.4
343.0,319.4
-18.1,212.2
6.4,446.1
118.1,226.0
94.0,350.2
63.9,430.3
138.2,213.0
93.8,327.0
223.5,217.4
207.6,332.0
408.7,433.6
261.9,230.7
74.4,271.7
253.6,468.7
-35.5,265.0
212.9,266.6
10.1,271.8
250.5,297.9
235.2,267.3
203.5,273.9
158.3,246.6
124.7,235.5
99.9,324.8
185.4,286.6
72.9,317.0
256.8,220.2
12.1,217.5
214.9,335.5
146.2,506.0
90.6,287.7
147.4,421.3
204.3,198.2
278.9,427.2
124.4,269.5
136.1,430.8
371.8,317.1
206.3,310.7
137.6,407.1
203.8,98.3
25.5,497.9
-15.6,350.4
81.8,340.6
150.9,279.3
47.0,361.1
146.6,172.3
64.4,313.8
102.8,464.3
123.8,293.9
77.7,390.0
-20.4,370.7
194.3,261.1
153.3,321.9
200.7,298.2
96.0,321.3
121.3,170.7
47.4,446.3
139.1,375.8
76.2,378.9
220.9,175.7
193.7,246.9
69.4,283.8
262.1,377.3
134.9,601.2
230.1,196.6
321.6,501.1
192.3,385.6
101.4,257.9
237.3,272.6
306.0,317.6
155.9,304.4
45.9,358.5
115.6,159.7
190.8,393.7
-59.1,302.6
20.1,310.5
71.6,247.3
21.9,166.0
112.6,444.0
125.5,443.2
264.9,274.5
285.8,513.7
215.8,320.2
140.5,144.1
92.7,379.3
244.3,213.9
459.5,342.3
58.9,212.9
191.2,274.4
205.5,217.3
242.7,246.7
139.5,265.7
225.3,185.1
246.1,249.2
136.4,371.1
-0.2,409.7
167.6,224.6
127.0,566.4
166.8,504.2
82.7,331.6
103.1,305.6
-34.4,308.5
99.6,428.3
144.8,157.3
11.8,270.4
256.3,265.6
80.2,394.3
81.7,357.9
119.1,296.2
148.0,385.1
163.0,261.1
106.1,338.5
411.6,419.3
109.7,396.0
206.9,218.1
214.5,292.8
177.5,330.6
35.7,276.3
238.1,440.2
75.3,474.8
29.3,413.8
313.7,80.7
115.3,293.6
